anp_id,municipios_match,total_declaratorias_desastre,total_declaratorias_emergencia,poblacion_afectada_total,poblacion_atendida_total,costo_total_declaratorias_pesos,sectores_afectados,por_tipo_fenomeno,por_ano,eventos_detalle
islas_del_pacifico_de_la_peninsula_de_baja_california,Altar; Caborca; Comondú; Ensenada; General Plutarco Elías Calles; Hermosillo; La Paz; Loreto; Mexicali; Mulegé; Pitiquito; Playas de Rosarito; Puerto Peñasco; San Luis Río Colorado; San Quintín; Sáric; Tecate; Tijuana; Trincheras; Tubutama,13,15,96113,96113,204783137.92,Carretero; Deportivo; Educativo; Educativo y Naval; Forestal y de Viveros; Hidráulico; Hidráulico y Naval; Naval; Naval y Pesquero; Naval y Turístico; Vial Urbano y Vivienda; y Naval,Hidrometeorológico: 12D/14E; Incendio Forestal: 1D/1E,"2019: 4D/10E pob:68,533 $156.8M; 2020: 2D/3E pob:7,543 $31.2M; 2021: 1D/1E pob:8,037 $6.0M; 2022: 3D/0E pob:0 $0.0M; 2023: 3D/1E pob:12,000 $10.8M","[D 2019] Baja California Sur: Huracán Lorena (Lluvia severa y vientos fuertes) el 20 de septiembre de 2019 | [D 2019] Baja California Sur: Lluvia severa e inundación fluvial y pluvial el 13 de octubre de 2019 | [D 2019] Baja California: Incendios forestales presentados del 24, 25 y 26 de octubre de 2019 | [D 2019] Sonora: Lluvia severa e inundación fluvial y pluvial del 27 al 29 de noviembre de 2019 | [D 2020] Baja California Sur: Sequía severa del 1 de mayo al 30 de noviembre de 2020 | [D 2020] Sonora: Sequía severa del 1 de mayo al 30 de noviembre de 2020 | [D 2021] Baja California Sur: Inundación pluvial, lluvia severa y vientos fuertes el 9 y 10 de septiembre de 2 | [D 2022] Baja California Sur: Lluvia severa e inundación fluvial los días 2 y 3 de septiembre 2022 | [D 2022] Baja California Sur: Lluvia severa, vientos fuertes e inundación fluvial del 7 al 9 de septiembre de  | [D 2022] Baja California: Inundación pluvial y lluvia severa del 8 al 11 de septiembre de 2022 | [D 2023] Baja California Sur: Lluvia severa e inundación pluvial el 19 de agosto de 2023 | [D 2023] Baja California: Lluvia severa, inundación fluvial y pluvial, y vientos fuertes del 18 al 20 de a | [D 2023] Baja California Sur: Lluvia severa, inundación fluvial y pluvial y vientos fuertes del 20 al 22 de oc | [E 2019] Sonora: Helada y nevada severa del 30 de diciembre de 2018 al 02 de enero de 2019 (pob:18,506 $19,484,036) | [E 2019] Sonora: Helada y nevada severa del 20 al 24 de febrero de 2019 (pob:9,207 $8,876,335) | [E 2019] Baja California Sur: Lluvia severa e inundación pluvial los días 22 y 23 de agosto de 2019 (pob:4,013 $10,960,255) | [E 2019] Baja California Sur: Lluvia severa y vientos fuertes el 20 de septiembre de 2019 por el huracán ""Lore (pob:2,849 $13,332,330) | [E 2019] Sonora: Lluvia severa e inundación pluvial el 21 de septiembre de 2019 por el huracán ""L (pob:7,238 $27,553,685) | [E 2019] Sonora: Lluvia severa e inundación pluvial los días 24 y 25 de septiembre de 2019 por Fr (pob:12,071 $22,274,732) | [E 2019] Baja California Sur: Lluvia severa e inundación fluvial y pluvial el 13 de octubre de 2019 (pob:3,724 $18,603,215) | [E 2019] Baja California: Incendios forestales a partir del 24 de octubre de 2019 (pob:1,500 $465,815) | [E 2019] Baja California Sur: Lluvia severa e inundación pluvial el 27 y 28 de noviembre de 2019 (pob:2,617 $13,098,771) | [E 2019] Sonora: Lluvia severa e inundación fluvial y pluvial los días 27, 28 y 29 de noviembre d (pob:6,808 $22,179,262) | [E 2020] Sonora: Helada severa del 5 al 7 de febrero y lluvia severa e inundación pluvial el 10 d (pob:2,483 $1,870,902) | [E 2020] Baja California Sur: Lluvia severa e inundación pluvial el 12 y 13 de marzo de 2020 (pob:1,336 $5,469,572) | [E 2020] Baja California Sur: Lluvia severa e inundación pluvial el 19 de agosto de 2020 (Huracán Genevieve) (pob:3,724 $23,831,993) | [E 2021] Baja California Sur: Ciclón tropical ""Olaf"" (lluvia severa y vientos fuertes) e inundación pluvial de (pob:8,037 $6,025,315) | [E 2023] Baja California Sur: Huracán Hilary y lluvia severa, el 19 de agosto de 2023 (pob:12,000 $10,756,920)"
islas_la_pajarera_cocinas_mamut_colorada_san_pedro_san_agustin_san_andres_y_negr,La Huerta,4,4,35000,35000,19237784.39,Carretero; Deportivo; Educativo; Hidráulico; Naval; Naval y Pesquero y Acuícola; Pesquero y Acuícola; Vial Urbano y Vivienda,Hidrometeorológico: 4D/4E,"2019: 2D/2E pob:8,591 $7.4M; 2020: 1D/1E pob:19,958 $7.4M; 2021: 1D/1E pob:6,451 $4.4M","[D 2019] Jalisco: Huracán Lorena (lluvia severa) el 18 de septiembre de 2019 | [D 2019] Jalisco: Tormenta Tropical Narda (Lluvia severa) ocurrida el día 29 de septiembre de 2019 | [D 2020] Jalisco: Lluvia severa del 27 al 28 de agosto de 2020 en 5 municipios y vientos fuertes e | [D 2021] Jalisco: Huracán (Lluvia severa), inundación fluvial y vientos fuertes el 28 y 29 de agos | [E 2019] Jalisco: Presencia huracán ""Lorena"" (Lluvia Severa) el 18 de septiembre de 2019 (pob:3,375 $4,566,250) | [E 2019] Jalisco: Inundación fluvial y pluvial el 29 de septiembre de 2019 por huracán ""Narda"" (pob:5,216 $2,856,960) | [E 2020] Jalisco: Lluvia severa y vientos fuertes los días 27 y 28 de agosto de 2020 (pob:19,958 $7,421,919) | [E 2021] Jalisco: Huracán categoría 1 ""Nora"" (lluvia severa y vientos fuerte) e inundación fluvial (pob:6,451 $4,392,655)"
jaguar,Tulum,2,1,6407,6407,10753684.24,Deportivo; Educativo; Hidráulico; Naval; Vial Urbano y Vivienda,Hidrometeorológico: 2D/1E,"2019: 1D/0E pob:0 $0.0M; 2020: 1D/1E pob:6,407 $10.8M","[D 2019] Quintana Roo: Sequía severa ocurrida del 1 de mayo al 30 de noviembre del 2019 en 9 municipios | [D 2020] Quintana Roo: Lluvia severa el 26 de octubre de 2020 | [E 2020] Quintana Roo: Lluvia severa el 26 de octubre de 2020 (pob:6,407 $10,753,684)"
janos,Agua Prieta; Bacerac; Bavispe; Casas Grandes; Huachinera; Janos,2,10,160094,160094,183018507.66,Carretero; Educativo; Hidráulico; Naval; Vial Urbano y Vivienda,Hidrometeorológico: 2D/10E,"2019: 1D/6E pob:108,133 $136.3M; 2020: 1D/2E pob:6,029 $7.6M; 2021: 0D/2E pob:45,932 $39.1M","[D 2019] Sonora: Lluvia severa e inundación fluvial y pluvial del 27 al 29 de noviembre de 2019 | [D 2020] Chihuahua: Sequía severa del 1 de mayo al 30 de noviembre de 2020 | [E 2019] Chihuahua: Nevada severa del 29 al 30 de diciembre de 2018 (pob:64,751 $72,187,821) | [E 2019] Sonora: Helada y nevada severa del 30 de diciembre de 2018 al 02 de enero de 2019 (pob:18,506 $19,484,036) | [E 2019] Sonora: Helada y nevada severa del 20 al 24 de febrero de 2019 (pob:9,207 $8,876,335) | [E 2019] Sonora: Inundación fluvial y pluvial el 8 de septiembre de 2019 (pob:1,899 $1,543,595) | [E 2019] Sonora: Lluvia severa e inundación fluvial y pluvial los días 27, 28 y 29 de noviembre d (pob:6,808 $22,179,262) | [E 2019] Chihuahua: Lluvia severa e inundación fluvial y pluvial los días 27, 28 y 29 de noviembre d (pob:6,962 $12,042,456) | [E 2020] Sonora: Helada severa del 5 al 7 de febrero y lluvia severa e inundación pluvial el 10 d (pob:2,483 $1,870,902) | [E 2020] Sonora: Lluvia severa e inundación fluvial del 12 al 20 de marzo de 2020 (pob:3,546 $5,765,746) | [E 2021] Chihuahua: Nevada y helada severas el 30 y 31 de diciembre de 2020 (pob:39,932 $30,948,422) | [E 2021] Sonora: Inundación pluvial el 22 de julio de 2021 (pob:6,000 $8,119,932)"
la_encrucijada,Acacoyagua; Acapetahua; Escuintla; Huehuetán; Huixtla; Mapastepec; Mazatán; Pijijiapan; Villa Comaltitlán,6,12,247598,247598,355891289.81,Carretero; Carretero Rural; Carretero e Hidráulico; Educativo; Hidráulico; Hidráulico y Vial Urbano; Naval; Pesquero y Acuícola; Vial Urbano y Vivienda,Hidrometeorológico: 6D/10E; Incendio Forestal: 0D/2E,"2019: 3D/7E pob:207,671 $76.9M; 2020: 1D/4E pob:39,427 $269.3M; 2021: 1D/1E pob:500 $9.8M; 2022: 1D/0E pob:0 $0.0M","[D 2019] Chiapas: Lluvia severa ocurrida el 17 de agosto de 2019 | [D 2019] Chiapas: Inundación fluvial el 18 de septiembre de 2019 | [D 2019] Chiapas: Inundación fluvial del 7 al 10 de octubre de 2019 | [D 2020] Chiapas: Lluvia severa el 3 de junio de 2020 en 7 municipios; lluvia severa el 3 de junio | [D 2021] Chiapas: Lluvia Severa el 25 de junio de 2021 | [D 2022] Chiapas: Lluvia severa, inundación pluvial e inundación fluvial del 20 al 22 de septiembr | [E 2019] Chiapas: Incendios forestales del 12 al 18 de abril de 2019 (pob:15,565 $3,683,988) | [E 2019] Chiapas: Incendios forestales del 15 al 26 de abril de 2020 (pob:181,437 $20,298,688) | [E 2019] Chiapas: Lluvia severa el 17 de agosto de 2019. (pob:5,459 $9,291,158) | [E 2019] Chiapas: Inundación fluvial el 16 de septiembre de 2019 (pob:1,580 $12,733,165) | [E 2019] Chiapas: Inundación fluvial el 18 de septiembre de 2019 (pob:1,734 $6,273,471) | [E 2019] Chiapas: Inundación fluvial el 26 de septiembre de 2019 (pob:1,217 $11,064,135) | [E 2019] Chiapas: Inundación fluvial del 7 al 10 de octubre de 2019 (pob:679 $13,508,317) | [E 2020] Chiapas: Lluvia severa el 3 de junio de 2020 (T.T. Cristóbal) (pob:5,071 $85,930,497) | [E 2020] Chiapas: Lluvia severa e inundación fluvial y pluvial del 3 al 5 de junio de 2020 (T.T. C (pob:27,718 $150,598,707) | [E 2020] Chiapas: Lluvia severa los días 24 y 25 de junio de 2020 (pob:822 $529,766) | [E 2020] Chiapas: Lluvia severa e inundación pluvial y fluvial el 22 de agosto de 2020 (pob:5,816 $32,225,271) | [E 2021] Chiapas: Lluvia severa el 25 de junio de 2021 (pob:500 $9,754,126)"
la_porcion_norte_y_la_franja_costera_oriental_terrestres_y_marinas_de_la_isla_de,Cozumel,2,2,26715,26715,39995524.52,Deportivo; Educativo; Naval; Salud; Turístico; Vial Urbano y Vivienda,Hidrometeorológico: 2D/2E,"2020: 2D/2E pob:26,715 $40.0M","[D 2020] Quintana Roo: Huracán Delta (lluvia severa y vientos fuertes) los días 5 y 6 de octubre de 202 | [D 2020] Quintana Roo: Lluvia severa el 26 de octubre de 2020 | [E 2020] Quintana Roo: Vientos fuertes y lluvia severa los días 5 y 6 de octubre de 2020 (pob:20,308 $29,241,840) | [E 2020] Quintana Roo: Lluvia severa el 26 de octubre de 2020 (pob:6,407 $10,753,684)"
la_sepultura,Arriaga; Cintalapa; Jiquipilas; Ocozocoautla de Espinosa; San Francisco Ixhuatán; San Francisco del Mar; San Pedro Tapanatepec; Tonalá; Villa Corzo; Villaflores,5,9,337278,337278,377309112.3,Carretero; Carretero Rural; Educativo; Hidráulico; Monumentos Arqueológicos; Naval; Salud; Turístico; Vial Urbano y Vivienda,Hidrometeorológico: 2D/5E; Geológico: 3D/1E; Incendio Forestal: 0D/3E,"2019: 0D/3E pob:186,143 $40.5M; 2020: 5D/3E pob:137,760 $281.6M; 2021: 0D/3E pob:13,375 $55.3M","[D 2020] Oaxaca: Sismo magnitud 7.4 el día 23 de junio de 2020 | [D 2020] Oaxaca: Lluvia severa, inundación pluvial e inundación fluvial del 27 al 28 de agosto de | [D 2020] Chiapas: Movimiento de ladera del 1 al 4 de octubre de 2020 | [D 2020] Chiapas: Inundación fluvial y pluvial el 5 y 6 de noviembre de 2020 | [D 2020] Chiapas: Movimiento de ladera del 5 al 6 de noviembre de 2020 | [E 2019] Chiapas: Incendios forestales del 15 al 26 de abril de 2020 (pob:181,437 $20,298,688) | [E 2019] Oaxaca: Lluvia severa e inundación fluvial y pluvial los días 16 y 17 de octubre de 2019 (pob:2,306 $11,663,329) | [E 2019] Oaxaca: Lluvia severa e inundación pluvial el 16 de octubre de 2019 (pob:2,400 $8,494,537) | [E 2020] Oaxaca: Incendio forestal del 31 de marzo al 1 de abril de 2020 (pob:133 $47,861) | [E 2020] Chiapas: Inundación fluvial y pluvial los días 5 y 6 de noviembre de 2020 (pob:49,106 $140,234,700) | [E 2020] Chiapas: Movimiento de ladera del 5 al 6 de noviembre de 2020 (pob:88,521 $141,317,604) | [E 2021] Oaxaca: Incendio forestal del 01 de enero al 22 de febrero de 2021 (pob:997 $41,372,373) | [E 2021] Oaxaca: Helada severa del 02 al 22 de febrero de 2021 (pob:853 $646,985) | [E 2021] Oaxaca: Lluvia severa e inundación pluvial los días 12 y 13 de septiembre de 2021 (pob:11,525 $13,233,035)"
la_sierra_de_vallejo_rio_ameca,Bahía de Banderas; Mascota; Mixtlán; Puerto Vallarta; Santa María del Oro,2,2,33951,33951,20163217.99,Carretero; Deportivo; Educativo; Hidráulico; Naval; Naval y Pesquero y Acuícola; y Pesquero y Acuícola,Hidrometeorológico: 2D/2E,"2021: 1D/1E pob:6,451 $4.4M; 2022: 1D/1E pob:27,500 $15.8M","[D 2021] Jalisco: Huracán (Lluvia severa), inundación fluvial y vientos fuertes el 28 y 29 de agos | [D 2022] Nayarit: Vientos fuertes, lluvia severa e inundación fluvial, el 23 y 24 de octubre de 20 | [E 2021] Jalisco: Huracán categoría 1 ""Nora"" (lluvia severa y vientos fuerte) e inundación fluvial (pob:6,451 $4,392,655) | [E 2022] Nayarit: Lluvia severa, vientos fuertes, e inundación Fluvial ocurridos en el periodo del (pob:27,500 $15,770,562)"
laguna_de_terminos,Balancán; Candelaria; Carmen; Centla; Champotón; Jonuta; Macuspana; Palizada,4,7,192535,192535,302848373.92,Carretero; Deportivo; Educativo; Hidráulico; Naval; Vial Urbano y Vivienda,Hidrometeorológico: 4D/7E,"2019: 0D/1E pob:8,113 $31.7M; 2020: 4D/6E pob:184,422 $271.1M","[D 2020] Campeche: Lluvia severa ocurrida del 30 de mayo al 5 de junio de 2020 | [D 2020] Tabasco: Lluvia severa el 3 y 4 de junio de 2020 e inundación pluvial del 3 al 5 de junio | [D 2020] Tabasco: Inundación fluvial e inundación pluvial el 29 de octubre de 2020 | [D 2020] Tabasco: Inundación fluvial el 10 de noviembre de 2020 | [E 2019] Tabasco: Vientos fuertes e inundación fluvial y pluvial del 12 al 14 de noviembre de 2019 (pob:8,113 $31,727,431) | [E 2020] Tabasco: Lluvia severa e inundación pluvial del 3 al 5 de junio de 2020 (T.T. Cristóbal) (pob:8,000 $7,985,374) | [E 2020] Campeche: Lluvia severa del 30 de mayo al 5 de junio de 2020 (T.T. Cristóbal) (pob:28,484 $27,861,401) | [E 2020] Tabasco: Lluvia severa e inundación pluvial y fluvial del 28 de septiembre al 4 de octubr (pob:60,740 $41,873,890) | [E 2020] Tabasco: Inundación fluvial el 5 de octubre de 2020 (pob:4,000 $6,268,860) | [E 2020] Tabasco: Inundación fluvial y pluvial el 29 de octubre de 2020 (pob:62,325 $146,957,802) | [E 2020] Tabasco: Inundación fluvial del 7 al 11 de noviembre de 2020 (pob:20,873 $40,173,616)"
laguna_madre_y_delta_del_rio_bravo,Matamoros; Valle Hermoso,2,2,41412,41412,100762040.01,Carretero; Deportivo; Educativo; Hidráulico; Naval; Vial Urbano y Vivienda,Hidrometeorológico: 2D/2E,"2020: 1D/1E pob:40,505 $76.9M; 2021: 1D/1E pob:907 $23.9M","[D 2020] Tamaulipas: Lluvia severa e inundación pluvial ocurrida los días 25 y 26 de julio de 2020 | [D 2021] Tamaulipas: Lluvia severa e inundación pluvial el 8 y el 9 de julio de 2021 | [E 2020] Tamaulipas: Lluvia severa e inundación pluvial los días 25 y 26 de julio de 2020 (Huracán ""H (pob:40,505 $76,884,542) | [E 2021] Tamaulipas: Lluvia severa e inundación pluvial los días 8 y 9 de julio de 2021 (pob:907 $23,877,498)"
lagunas_de_chacahua,Santiago Jamiltepec; Villa de Tututepec,3,4,38450,38450,94033541.97,Carretero; Educativo; Hidráulico; Militar; Naval; Naval y Turístico; Pesquero y Acuíola; Vial Urbano y Vivienda,Hidrometeorológico: 3D/3E; Incendio Forestal: 0D/1E,"2019: 1D/1E pob:36,732 $72.7M; 2020: 1D/2E pob:1,718 $21.3M; 2021: 0D/1E pob:0 $0.0M; 2022: 1D/0E pob:0 $0.0M","[D 2019] Oaxaca: Lluvia severa, inundación fluvial y pluvial ocurridas los días 28, 29 y 30 de se | [D 2020] Oaxaca: Lluvia severa, inundación pluvial e inundación fluvial del 27 al 28 de agosto de | [D 2022] Oaxaca: Lluvia severa, vientos fuertes, inundación pluvial e inundación fluvial del 29 a | [E 2019] Oaxaca: Lluvia severa e inundación fluvial los días 28 y 29 de septiembre de 2019 por el (pob:36,732 $72,734,748) | [E 2020] Oaxaca: Lluvia severa e inundación fluvial y pluvial el 11 de agosto de 2020 (pob:713 $19,487,813) | [E 2020] Oaxaca: Lluvia severa el 27 de agosto de 2020 (pob:1,005 $1,810,981) | [E 2021] Oaxaca: Incendios forestales del 23 de febrero al 5 de abril de 2021 (pob:0 $0)"
lagunas_de_montebello,La Trinitaria,1,2,209155,209155,170897395.03,Carretero; Carretero Rural; Educativo; Hidráulico; Naval; Vial Urbano y Vivienda,Hidrometeorológico: 1D/1E; Incendio Forestal: 0D/1E,"2019: 0D/1E pob:181,437 $20.3M; 2020: 1D/1E pob:27,718 $150.6M","[D 2020] Chiapas: Lluvia severa el 3 de junio de 2020 en 7 municipios; lluvia severa el 3 de junio | [E 2019] Chiapas: Incendios forestales del 15 al 26 de abril de 2020 (pob:181,437 $20,298,688) | [E 2020] Chiapas: Lluvia severa e inundación fluvial y pluvial del 3 al 5 de junio de 2020 (T.T. C (pob:27,718 $150,598,707)"
loreto_ii,Loreto,2,0,0,0,0,Carretero; Deportivo; Educativo; Hidráulico; Naval,Hidrometeorológico: 2D/0E,2020: 1D/0E pob:0 $0.0M; 2023: 1D/0E pob:0 $0.0M,[D 2020] Baja California Sur: Sequía severa del 1 de mayo al 30 de noviembre de 2020 | [D 2023] Baja California Sur: Lluvia severa e inundación pluvial el 19 de agosto de 2023
los_petenes,Campeche; Tenabo,1,1,28484,28484,27861400.86,Carretero; Deportivo; Educativo; Hidráulico; Naval; Vial Urbano y Vivienda,Hidrometeorológico: 1D/1E,"2020: 1D/1E pob:28,484 $27.9M","[D 2020] Campeche: Lluvia severa ocurrida del 30 de mayo al 5 de junio de 2020 | [E 2020] Campeche: Lluvia severa del 30 de mayo al 5 de junio de 2020 (T.T. Cristóbal) (pob:28,484 $27,861,401)"
los_tuxtlas,Angel R. Cabada; Catemaco; Hueyapan de Ocampo; Mecayapan; Pajapan; San Andrés Tuxtla; Santiago Tuxtla; Soteapan; Tatahuicapan de Juárez,4,4,35551,35551,21862171.93,Carretero; Educativo; Forestal y Viveros; Hidráulico; Vial Urbano y Vivienda,Hidrometeorológico: 4D/4E,"2018: 0D/1E pob:13,732 $12.3M; 2019: 2D/2E pob:4,250 $5.0M; 2020: 1D/1E pob:17,569 $4.6M; 2024: 1D/0E pob:0 $0.0M","[D 2019] Veracruz: Inundación pluvial y fluvial el 13 de octubre de 2019 | [D 2019] Veracruz: Sequía severa del 1 de mayo de 2019 al 30 de noviembre de 2019 | [D 2020] Veracruz: Inundación pluvial el 21 y 22 de noviembre de 2020 | [D 2024] Veracruz: Lluvia severa, inundación pluvial e inundación fluvial del 19 al 21 de octubre d | [E 2018] Veracruz: Lluvia severa e inundación pluvial del 04 al 06 de diciembre de 2018 (pob:13,732 $12,274,813) | [E 2019] Veracruz: Lluvia severa e inundación pluvial del 23 al 26 de octubre de 2019 (pob:950 $1,850,072) | [E 2019] Veracruz: Lluvia severa e inundación pluvial los días 31 de octubre, 2 y 3 de noviembre de (pob:3,300 $3,113,738) | [E 2020] Veracruz: Lluvia severa e inundación fluvial y pluvial del 19 al 23 de noviembre de 2020 (pob:17,569 $4,623,548)"
manglares_de_nichupte,Benito Juárez,2,1,20308,20308,29241840.28,Deportivo; Educativo; Hidráulico; Naval; Salud; Turístico; Vial Urbano y Vivienda,Hidrometeorológico: 2D/1E,"2019: 1D/0E pob:0 $0.0M; 2020: 1D/1E pob:20,308 $29.2M","[D 2019] Quintana Roo: Sequía severa ocurrida del 1 de mayo al 30 de noviembre del 2019 en 9 municipios | [D 2020] Quintana Roo: Huracán Delta (lluvia severa y vientos fuertes) los días 5 y 6 de octubre de 202 | [E 2020] Quintana Roo: Vientos fuertes y lluvia severa los días 5 y 6 de octubre de 2020 (pob:20,308 $29,241,840)"
manglares_de_puerto_morelos,Puerto Morelos,3,2,26715,26715,39995524.52,Deportivo; Educativo; Hidráulico; Naval; Salud; Turístico; Vial Urbano y Vivienda,Hidrometeorológico: 3D/2E,"2019: 1D/0E pob:0 $0.0M; 2020: 2D/2E pob:26,715 $40.0M","[D 2019] Quintana Roo: Sequía severa ocurrida del 1 de mayo al 30 de noviembre del 2019 en 9 municipios | [D 2020] Quintana Roo: Huracán Delta (lluvia severa y vientos fuertes) los días 5 y 6 de octubre de 202 | [D 2020] Quintana Roo: Lluvia severa el 26 de octubre de 2020 | [E 2020] Quintana Roo: Vientos fuertes y lluvia severa los días 5 y 6 de octubre de 2020 (pob:20,308 $29,241,840) | [E 2020] Quintana Roo: Lluvia severa el 26 de octubre de 2020 (pob:6,407 $10,753,684)"
mapimi,Jiménez; Mapimí,2,2,2882,2882,17218034.27,Carretero; Hidráulico; Vial Urbano y Vivienda,Hidrometeorológico: 2D/2E,"2019: 0D/1E pob:1,124 $1.2M; 2020: 2D/1E pob:1,758 $16.0M","[D 2020] Durango: Inundación fluvial del 11 al 15 de septiembre de 2020 | [D 2020] Durango: Sequía severa del 1 de mayo al 30 de noviembre de 2020 | [E 2019] Coahuila: Granizada severa el 17 de abril de 2019 (pob:1,124 $1,173,045) | [E 2020] Durango: Inundación fluvial del 12 al 15 de septiembre de 2020 (pob:1,758 $16,044,989)"
mariposa_monarca,Aporo; Donato Guerra; El Oro; Ixtapan del Oro; Ocampo; San José del Rincón; Tlalpujahua; Villa Victoria; Villa de Allende,0,2,52144,52144,29589984.96,,Hidrometeorológico: 0D/2E,"2018: 0D/2E pob:52,144 $29.6M","[E 2018] Estado de México: Helada severa a partir del día 21 de diciembre de 2018 (pob:42,777 $24,287,748) | [E 2018] Michoacán: Helada severa a partir del día 21 de diciembre de 2018 (pob:9,367 $5,302,237)"
marismas_nacionales_nayarit,Acaponeta; Escuinapa; Huajicori; Rosamorada; Santiago Ixcuintla; Tecuala; Tuxpan,5,4,69421,69421,73873722.33,Carretero; Cultura; Deportivo; Educativo; Hidráulico; Naval; Naval y Pesquero y Acuícola; Pesquero y Acuícola; Pesquero y Acuícola y Salud; Vial Urbano y Vivienda; y Pesquero y Acuícola,Hidrometeorológico: 5D/4E,"2020: 1D/0E pob:0 $0.0M; 2021: 3D/3E pob:41,921 $58.1M; 2022: 1D/1E pob:27,500 $15.8M","[D 2020] Sinaloa: Sequía severa del 1 de mayo al 30 de noviembre de 2020 | [D 2021] Sinaloa: Huracán “Nora” Categoría 1(Lluvia severa y vientos fuertes) del 28 y al 30 de ag | [D 2021] Nayarit: Huracán ""Nora"" Categoría 1 (lluvia severa) e inundación fluvial del 28 al 30 de  | [D 2021] Nayarit: Lluvia severa e inundación fluvial del 13 al 15 de octubre de 2021 | [D 2022] Nayarit: Vientos fuertes, lluvia severa e inundación fluvial, el 23 y 24 de octubre de 20 | [E 2021] Sinaloa: Lluvia severa y vientos fuertes los días 28, 29 y 30 de agosto de 2021 (Huracán  (pob:7,969 $13,590,810) | [E 2021] Sinaloa: Presencia del huracán Pamela (lluvia severa y vientos fuertes) los días 12 y 13  (pob:12,952 $5,502,657) | [E 2021] Nayarit: Lluvia severa e inundación fluvial y pluvial del 13 al 15 de octubre de 2021 (pob:21,000 $39,009,693) | [E 2022] Nayarit: Lluvia severa, vientos fuertes, e inundación Fluvial ocurridos en el periodo del (pob:27,500 $15,770,562)"
medanos_de_samalayuca,Juárez,1,1,64751,64751,72187821.33,Hidráulico,Hidrometeorológico: 1D/1E,"2019: 0D/1E pob:64,751 $72.2M; 2020: 1D/0E pob:0 $0.0M","[D 2020] Chihuahua: Sequía severa del 1 de mayo al 30 de noviembre de 2020 | [E 2019] Chihuahua: Nevada severa del 29 al 30 de diciembre de 2018 (pob:64,751 $72,187,821)"
meseta_de_cacaxtla,Mazatlán; San Ignacio,2,5,79462,79462,50622327.62,Carretero; Cultura; Educativo; Hidráulico; Naval y Pesquero y Acuícola,Hidrometeorológico: 2D/5E,"2019: 0D/2E pob:21,570 $24.8M; 2020: 1D/0E pob:0 $0.0M; 2021: 1D/2E pob:20,921 $19.1M; 2022: 0D/1E pob:36,971 $6.7M","[D 2020] Sinaloa: Sequía severa del 1 de mayo al 30 de noviembre de 2020 | [D 2021] Sinaloa: Huracán “Nora” Categoría 1(Lluvia severa y vientos fuertes) del 28 y al 30 de ag | [E 2019] Sinaloa: Lluvia severa e inundación pluvial los días 21 y 22 de agosto de 2019 (pob:16,839 $23,188,625) | [E 2019] Sinaloa: Lluvia severa e inundación pluvial el 28 de noviembre de 2019 (pob:4,731 $1,624,958) | [E 2021] Sinaloa: Lluvia severa y vientos fuertes los días 28, 29 y 30 de agosto de 2021 (Huracán  (pob:7,969 $13,590,810) | [E 2021] Sinaloa: Presencia del huracán Pamela (lluvia severa y vientos fuertes) los días 12 y 13  (pob:12,952 $5,502,657) | [E 2022] Sinaloa: Onda de calor ocurrida el 05 de mayo de 2022 (pob:36,971 $6,715,277)"
metzabok,Ocosingo,3,3,245267,245267,171648182.36,Carretero; Carretero Rural; Educativo; Hidráulico; Vial Urbano y Vivienda,Hidrometeorológico: 3D/2E; Incendio Forestal: 0D/1E,"2019: 1D/1E pob:181,437 $20.3M; 2020: 2D/2E pob:63,830 $151.3M","[D 2019] Chiapas: Sequía severa ocurrida del 1 de diciembre del 2018 al 30 de noviembre del 2019 e | [D 2020] Chiapas: Lluvia severa, inundación pluvial e inundación fluvial del 1 al 3 de octubre de  | [D 2020] Chiapas: Lluvia severa el 5 y 6 de noviembre de 2020 | [E 2019] Chiapas: Incendios forestales del 15 al 26 de abril de 2020 (pob:181,437 $20,298,688) | [E 2020] Chiapas: Lluvia severa e inundación pluvial y fluvial del 1 al 3 de octubre de 2020 (pob:39,223 $63,167,895) | [E 2020] Chiapas: Lluvia severa el 5 y 6 de noviembre de 2020 (pob:24,607 $88,181,600)"
